,county.x,date,device_count,devices_leaving_home,median_home_dwell_time,median_non_home_dwell_time,share_asian,share_black,share_white,share_hhinc_100k,share_poverty,share_public_transit,precip,tmin,tmax,county_sip,popestimate2019,cases,deaths,share_over_65,trump_vote_share,county_republican,grade_distance,school_closure,outcome
0,Adams County,2020-01-27,4318,3481,682.7982862436313,298.13686892079664,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,13.4437499999999,43.80625,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
1,Adams County,2020-01-28,4129,3355,679.8496003875031,307.32816662630177,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,11.5587499999999,42.21375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
2,Adams County,2020-01-29,4228,3484,673.4153263954588,300.17857142857144,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0125,-6.87875000000006,19.1937499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
3,Adams County,2020-01-30,4204,3478,673.5518553758326,311.476688867745,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,-7.19250000000005,2.71374999999992,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
4,Adams County,2020-01-31,4145,3470,625.194451145959,319.3170084439083,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.286111111111111,-1.55375000000004,18.0837499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
5,Adams County,2020-02-01,5316,3999,739.3641835966893,134.75244544770504,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,13.0025,34.32125,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
6,Adams County,2020-02-02,5234,3715,775.9100114635079,106.19831868551779,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,32.7799999999999,51.83375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
7,Adams County,2020-02-03,5413,4184,650.150563458341,222.96637723997785,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,45.86375,55.2387499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
8,Adams County,2020-02-04,5123,3883,681.4388053874683,241.74077688854183,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,22.75125,55.90125,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
9,Adams County,2020-02-05,4966,3788,732.5714861055175,226.40656463954892,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,5.93055555555556,27.4699999999999,30.88375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
10,Adams County,2020-02-06,4877,3782,665.4513020299364,250.40803772811157,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,21.086249999999897,32.9612499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
11,Adams County,2020-02-07,5092,4092,583.3163786331501,255.3715632364493,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.14375,22.154999999999898,34.38,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
12,Adams County,2020-02-08,5262,4061,672.7559863169897,151.89889775750666,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.775,26.6225,36.4512499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
13,Adams County,2020-02-09,5220,3702,800.3626436781609,89.97490421455939,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,2.61875,29.14625,41.10875,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
14,Adams County,2020-02-10,5214,4066,645.4342155734561,238.3772535481396,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,29.2162499999999,37.6524999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
15,Adams County,2020-02-11,4927,3932,646.7272173736552,274.94174954333266,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,31.18875,42.1174999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
16,Adams County,2020-02-12,5178,3988,674.3852838933951,203.7699884125145,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,9.882638888888891,8.46749999999999,36.3512499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
17,Adams County,2020-02-13,5102,3557,678.9231673853391,128.00058800470404,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,-2.4087500000000803,10.2499999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
18,Adams County,2020-02-14,5000,3952,584.3658,227.7066,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,-3.39250000000004,26.63,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
19,Adams County,2020-02-15,4821,3703,644.0427297241238,166.10101638664182,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,21.865,41.19375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
20,Adams County,2020-02-16,4880,3625,728.9733606557378,105.41987704918031,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.444444444444444,21.92125,44.9799999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
21,Adams County,2020-02-17,4730,3650,690.6980972515858,193.57589852008456,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,2.71180555555556,34.36375,44.37625,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
22,Adams County,2020-02-18,4478,3569,648.2447521214827,273.46985261277354,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,26.4425,40.89625,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
23,Adams County,2020-02-19,4863,3860,593.9409829323463,252.6528891630681,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,20.356249999999896,36.78375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
24,Adams County,2020-02-20,4786,3887,634.8917676556622,284.43439197659836,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,16.1312499999999,28.6775,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
25,Adams County,2020-02-21,4750,3835,572.9791578947369,281.532,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,17.215,41.3449999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
26,Adams County,2020-02-22,4726,3701,652.2418535759628,174.71307659754552,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,30.2562499999999,54.75625,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
27,Adams County,2020-02-23,4728,3514,737.7650169204738,111.90313028764805,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,3.3270833333333303,38.94875,62.43124999999989,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,,0
28,Adams County,2020-02-24,4923,3880,625.0308754824295,234.73613650213284,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,10.5298611111111,35.6899999999999,44.14,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
29,Adams County,2020-02-25,5066,3205,541.2627319384129,82.71338333991316,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,3.95486111111111,31.4975,39.6349999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
30,Adams County,2020-02-26,5280,4015,632.2865530303029,159.3625,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0763888888888889,25.47125,37.38,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
31,Adams County,2020-02-27,4921,4009,603.8473887421254,261.91668360089415,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,27.27,43.5512499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
32,Adams County,2020-02-28,4652,3797,545.2891229578677,288.2553740326741,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,22.51875,43.09499999999989,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
33,Adams County,2020-02-29,4693,3682,636.6104836991262,168.38951630087362,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,20.347499999999897,47.17125,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
34,Adams County,2020-03-01,5170,3709,681.6234042553191,101.5970986460348,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,2.13333333333333,34.80125,67.2974999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
35,Adams County,2020-03-02,5236,4026,593.5765851795262,224.93411000763942,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,33.6712499999999,48.01375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
36,Adams County,2020-03-03,5303,4501,514.9637940788233,252.55572317556098,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,37.545,57.70125,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
37,Adams County,2020-03-04,5150,4280,512.6271844660196,270.20019417475726,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,35.8724999999999,54.29125,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
38,Adams County,2020-03-05,5296,4514,514.585158610272,294.47262084592154,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,34.52625,57.95625,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
39,Adams County,2020-03-06,5277,4552,481.31438317225695,287.36479060072014,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,30.27875,50.4725,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
40,Adams County,2020-03-07,5232,4297,521.7201834862385,198.05409021406732,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,32.0375,61.0825,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
41,Adams County,2020-03-08,5072,4055,599.0333201892745,141.21667981072557,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,1.3131944444444401,42.61125,71.67875,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
42,Adams County,2020-03-09,4964,4135,539.121273166801,275.1706285253828,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,30.5777777777778,36.5412499999999,57.96,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
43,Adams County,2020-03-10,4576,3797,577.2215909090909,293.21044580419584,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,35.6774999999999,44.35,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
44,Adams County,2020-03-11,4480,3795,571.425,291.6171875,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,39.55375,52.95625,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
45,Adams County,2020-03-12,4720,3887,528.5379237288137,266.8779661016949,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.45,33.98625,59.5375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
46,Adams County,2020-03-13,4676,3944,536.1573994867408,284.0739948674081,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,6.75,33.6024999999999,51.3774999999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
47,Adams County,2020-03-14,4533,3478,629.6159276417384,139.22567835870285,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,9.36041666666667,32.9062499999999,36.8637499999999,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
48,Adams County,2020-03-15,4521,3470,696.1926564919265,106.2826808228268,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.5763888888888891,33.0174999999999,41.94625,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
49,Adams County,2020-03-16,4466,3448,631.3255709807435,178.86363636363637,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,3.01388888888889,36.08,43.32875,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
50,Adams County,2020-03-17,4314,3273,702.1954102920723,179.63398238293925,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.130555555555556,39.20375,51.83375,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,0.0,0
51,Adams County,2020-03-18,4347,3182,697.4720496894411,155.00644122383252,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,13.80625,43.68875,53.043749999999896,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,1.0,0
52,Adams County,2020-03-19,4494,3327,621.7999554962173,156.00645304850912,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,7.17986111111111,40.45625,70.13875,0,65435,0,0,0.18614168994309105,0.7132797095552559,1,B,1.0,0
53,Adams County,2020-03-20,4368,3186,556.5430402930403,119.91826923076924,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,30.99125,41.89,0,65435,1,0,0.18614168994309105,0.7132797095552559,1,B,1.0,0
54,Adams County,2020-03-21,4256,2744,569.9934210526316,38.8686560150376,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0,30.035,41.9074999999999,0,65435,1,0,0.18614168994309105,0.7132797095552559,1,B,1.0,0
55,Adams County,2020-03-22,4208,2416,769.1817965779468,33.094106463878326,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,3.96319444444444,31.13,35.4012499999999,0,65435,1,0,0.18614168994309105,0.7132797095552559,1,B,1.0,0
56,Adams County,2020-03-23,4428,3043,716.5449412827463,93.66621499548329,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.0576388888888889,33.5612499999999,42.8525,0,65435,1,0,0.18614168994309105,0.7132797095552559,1,B,1.0,0
57,Adams County,2020-03-24,4406,3026,707.8867453472537,101.35587834770769,0.008033095148552088,0.038224896577660775,0.936713050018804,0.0568785257615645,0.12722075968409174,0.004944070205796922,0.34305555555555606,36.5837499999999,49.4724999999999,0,65435,1,0,0.18614168994309105,0.7132797095552559,1,B,1.0,0
