"state_id","county_fips","county","county_population","date","weekday","covid","grade_total","n_grade_total","daily_distance_diff","grade_distance","n_grade_distance","daily_visitation_diff","grade_visitation","n_grade_visitation","encounters_rate","grade_encounters","n_grade_encounters","start_date","end_date","days_since_measure","school_closure"
"IL","17001","Adams County",65691,2020-02-24,2,"PRE","F",1,0.112229112939312,"F",1,-0.0863694089410339,"F",1,-0.158096584979168,"F",1,2020-03-17,"5/1/20 0:00",-22,0
"IL","17001","Adams County",65691,2020-02-25,3,"PRE","F",1,-0.0703120050592139,"F",1,-0.0795195267700851,"F",1,-0.130319385292743,"F",1,2020-03-17,"5/1/20 0:00",-21,0
"IL","17001","Adams County",65691,2020-02-26,4,"PRE","F",1.3,0.0854896701110836,"F",1,0.0879458348446379,"F",1,-0.425490111724535,"D",2,2020-03-17,"5/1/20 0:00",-20,0
"IL","17001","Adams County",65691,2020-02-27,5,"PRE","F",1,0.0658753048883817,"F",1,0.0395714036938773,"F",1,0.089067720348049,"F",1,2020-03-17,"5/1/20 0:00",-19,0
"IL","17001","Adams County",65691,2020-02-28,6,"PRE","F",1,0.0375387394592577,"F",1,0.0172517921382244,"F",1,0.0521114114963928,"F",1,2020-03-17,"5/1/20 0:00",-18,0
"IL","17001","Adams County",65691,2020-02-29,7,"PRE","F",1,0.0603662814424375,"F",1,0.0319849554220628,"F",1,0.0343288864236788,"F",1,2020-03-17,"5/1/20 0:00",-17,0
"IL","17001","Adams County",65691,2020-03-01,1,"PRE","F",1.3,-0.00539705592880397,"F",1,0.0479776222455652,"F",1,-0.417126568007782,"D",2,2020-03-17,"5/1/20 0:00",-16,0
"IL","17001","Adams County",65691,2020-03-02,2,"PRE","F",1,-0.00591406804641702,"F",1,-0.0191194118538023,"F",1,-0.131246891096896,"F",1,2020-03-17,"5/1/20 0:00",-15,0
"IL","17001","Adams County",65691,2020-03-03,3,"PRE","F",1,0.0413620086862651,"F",1,0.0193275789219533,"F",1,-0.132862030514471,"F",1,2020-03-17,"5/1/20 0:00",-14,0
"IL","17001","Adams County",65691,2020-03-04,4,"PRE","F",1,0.0535846685663285,"F",1,-0.00447346149195986,"F",1,-0.128304458890619,"F",1,2020-03-17,"5/1/20 0:00",-13,0
"IL","17001","Adams County",65691,2020-03-05,5,"PRE","F",1,0.0409104288814972,"F",1,-0.0907694041241126,"F",1,-0.117925988771742,"F",1,2020-03-17,"5/1/20 0:00",-12,0
"IL","17001","Adams County",65691,2020-03-06,6,"PRE","F",1,0.0061260604236973,"F",1,-0.107493282216912,"F",1,-0.0620997342494006,"F",1,2020-03-17,"5/1/20 0:00",-11,0
"IL","17001","Adams County",65691,2020-03-07,7,"PRE","F",1,0.00418480882105401,"F",1,0.000708069710605057,"F",1,-0.114839633251028,"F",1,2020-03-17,"5/1/20 0:00",-10,0
"IL","17001","Adams County",65691,2020-03-08,1,"PRE","F",1.3,-0.034764373754213,"F",1,-0.039975450564755,"F",1,-0.469674569256826,"D",2,2020-03-17,"5/1/20 0:00",-9,0
"IL","17001","Adams County",65691,2020-03-09,2,"POST","F",1,0.0162159160487651,"F",1,-0.142667396800615,"F",1,-0.303523098478502,"F",1,2020-03-17,"5/1/20 0:00",-8,0
"IL","17001","Adams County",65691,2020-03-10,3,"POST","F",1,-0.0321961826313712,"F",1,-0.0814510774431098,"F",1,-0.229962293321592,"F",1,2020-03-17,"5/1/20 0:00",-7,0
"IL","17001","Adams County",65691,2020-03-11,4,"POST","F",1,0.0552623330442736,"F",1,-0.054044250997461,"F",1,-0.143208517674585,"F",1,2020-03-17,"5/1/20 0:00",-6,0
"IL","17001","Adams County",65691,2020-03-12,5,"POST","F",1,-0.000127879825966766,"F",1,-0.0885157906597966,"F",1,-0.253101963987255,"F",1,2020-03-17,"5/1/20 0:00",-5,0
"IL","17001","Adams County",65691,2020-03-13,6,"POST","F",1,0.0366289108199459,"F",1,0.0532783656749731,"F",1,-0.148085918886075,"F",1,2020-03-17,"5/1/20 0:00",-4,0
"IL","17001","Adams County",65691,2020-03-14,7,"POST","F",1,-0.2447354384099,"F",1,-0.136703136063589,"F",1,-0.378986889681862,"F",1,2020-03-17,"5/1/20 0:00",-3,0
"IL","17001","Adams County",65691,2020-03-15,1,"POST","F",1.3,-0.189336243753142,"F",1,-0.0480484379241564,"F",1,-0.501977357608339,"D",2,2020-03-17,"5/1/20 0:00",-2,0
"IL","17001","Adams County",65691,2020-03-16,2,"POST","F",1.3,-0.0900937619312077,"F",1,-0.196029314101294,"F",1,-0.561673550141109,"D",2,2020-03-17,"5/1/20 0:00",-1,0
"IL","17001","Adams County",65691,2020-03-17,3,"POST","F",1.3,-0.014720169662288,"F",1,-0.270163578197622,"F",1,-0.611838820962246,"D",2,2020-03-17,"5/1/20 0:00",0,0
"IL","17001","Adams County",65691,2020-03-18,4,"POST","F",1.3,-0.0104821745872756,"F",1,-0.35137226453875,"F",1,-0.671902817520801,"D",2,2020-03-17,"5/1/20 0:00",1,1
"IL","17001","Adams County",65691,2020-03-19,5,"POST","F",1.3,-0.0839616933773811,"F",1,-0.511826348838877,"F",1,-0.661892151427708,"D",2,2020-03-17,"5/1/20 0:00",2,1
"IL","17001","Adams County",65691,2020-03-20,6,"POST","D+",2.3,-0.253888681224653,"D",2,-0.648662132710133,"C",3,-0.729520117733919,"D",2,2020-03-17,"5/1/20 0:00",3,1
"IL","17001","Adams County",65691,2020-03-21,7,"POST","B-",3.7,-0.347090428775044,"D",2,-0.713787563859513,"A",5,-0.867894388825819,"B",4,2020-03-17,"5/1/20 0:00",4,1
"IL","17001","Adams County",65691,2020-03-22,1,"POST","B-",3.7,-0.476320196846955,"C",3,-0.696011897034003,"B",4,-0.888795252378011,"B",4,2020-03-17,"5/1/20 0:00",5,1
"IL","17001","Adams County",65691,2020-03-23,2,"POST","D+",2.3,-0.272404081510614,"D",2,-0.576599983688497,"D",2,-0.774983893616766,"C",3,2020-03-17,"5/1/20 0:00",6,1
"IL","17001","Adams County",65691,2020-03-24,3,"POST","D",2,-0.211812774834383,"F",1,-0.563228104062293,"D",2,-0.748038250858202,"C",3,2020-03-17,"5/1/20 0:00",7,1
"IL","17001","Adams County",65691,2020-03-25,4,"POST","D-",1.7,-0.137968902358651,"F",1,-0.511884899044856,"F",1,-0.759136337549266,"C",3,2020-03-17,"5/1/20 0:00",8,1
"IL","17001","Adams County",65691,2020-03-26,5,"POST","D-",1.7,-0.247614618671116,"F",1,-0.546204197867262,"F",1,-0.755890067234733,"C",3,2020-03-17,"5/1/20 0:00",9,1
"IL","17001","Adams County",65691,2020-03-27,6,"POST","D-",1.7,-0.271524505941549,"D",2,-0.539146950957995,"F",1,-0.671790877165127,"D",2,2020-03-17,"5/1/20 0:00",10,1
"IL","17001","Adams County",65691,2020-03-28,7,"POST","C-",2.7,-0.486968831368513,"C",3,-0.63311329876735,"C",3,-0.715559556233488,"D",2,2020-03-17,"5/1/20 0:00",11,1
"IL","17001","Adams County",65691,2020-03-29,1,"POST","C-",2.7,-0.42851278542458,"C",3,-0.5610372136391,"D",2,-0.787345307179003,"C",3,2020-03-17,"5/1/20 0:00",12,1
"IL","17001","Adams County",65691,2020-03-30,2,"POST","D-",1.7,-0.222434685161114,"F",1,-0.518577636929243,"F",1,-0.79992350318813,"C",3,2020-03-17,"5/1/20 0:00",13,1
"IL","17001","Adams County",65691,2020-03-31,3,"POST","D-",1.7,-0.209124534985064,"F",1,-0.462787469065009,"F",1,-0.805400897938713,"C",3,2020-03-17,"5/1/20 0:00",14,1
"IL","17001","Adams County",65691,2020-04-01,4,"POST","D-",1.7,-0.163806785609148,"F",1,-0.46995526538508,"F",1,-0.789858032391857,"C",3,2020-03-17,"5/1/20 0:00",15,1
"IL","17001","Adams County",65691,2020-04-02,5,"POST","D",2,-0.243040455086284,"F",1,-0.560627324038885,"D",2,-0.780924421765446,"C",3,2020-03-17,"5/1/20 0:00",16,1
"IL","17001","Adams County",65691,2020-04-03,6,"POST","D-",1.7,-0.300863025510104,"D",2,-0.518735393745241,"F",1,-0.73845945360687,"D",2,2020-03-17,"5/1/20 0:00",17,1
"IL","17001","Adams County",65691,2020-04-04,7,"POST","C+",3.3,-0.436639816572406,"C",3,-0.668532011603207,"B",4,-0.779024513623177,"C",3,2020-03-17,"5/1/20 0:00",18,1
"IL","17001","Adams County",65691,2020-04-05,1,"POST","C+",3.3,-0.435865354903683,"C",3,-0.629822842777391,"C",3,-0.850958269775662,"B",4,2020-03-17,"5/1/20 0:00",19,1
"IL","17001","Adams County",65691,2020-04-06,2,"POST","C-",2.7,-0.294737086808502,"D",2,-0.594402824220252,"D",2,-0.839619456288293,"B",4,2020-03-17,"5/1/20 0:00",20,1
"IL","17001","Adams County",65691,2020-04-07,3,"POST","D",2,-0.275197465489334,"D",2,-0.5227138286956,"F",1,-0.819710844371969,"C",3,2020-03-17,"5/1/20 0:00",21,1
"IL","17001","Adams County",65691,2020-04-08,4,"POST","D",2,-0.264333487334499,"D",2,-0.542256075444324,"F",1,-0.80525941541748,"C",3,2020-03-17,"5/1/20 0:00",22,1
"IL","17001","Adams County",65691,2020-04-09,5,"POST","D+",2.3,-0.258810613777687,"D",2,-0.569969576218232,"D",2,-0.783046659583937,"C",3,2020-03-17,"5/1/20 0:00",23,1
"IL","17001","Adams County",65691,2020-04-10,6,"POST","D",2,-0.361783219397026,"D",2,-0.575068490752654,"D",2,-0.703109035087428,"D",2,2020-03-17,"5/1/20 0:00",24,1
"IL","17001","Adams County",65691,2020-04-11,7,"POST","C-",2.7,-0.407884343355221,"C",3,-0.602384596057651,"C",3,-0.72918224257175,"D",2,2020-03-17,"5/1/20 0:00",25,1
"IL","17001","Adams County",65691,2020-04-12,1,"POST","B-",3.7,-0.531533232987212,"C",3,-0.692707165366412,"B",4,-0.9060353941127,"B",4,2020-03-17,"5/1/20 0:00",26,1
"IL","17001","Adams County",65691,2020-04-13,2,"POST","D",2,-0.211739426370889,"F",1,-0.517226112386256,"F",1,-0.820842704541831,"B",4,2020-03-17,"5/1/20 0:00",27,1
"IL","17001","Adams County",65691,2020-04-14,3,"POST","D",2,-0.15975887020506,"F",1,-0.578632220679664,"D",2,-0.81486001507256,"C",3,2020-03-17,"5/1/20 0:00",28,1
"IL","17001","Adams County",65691,2020-04-15,4,"POST","D-",1.7,-0.235498458106423,"F",1,-0.489396687220409,"F",1,-0.785330591712408,"C",3,2020-03-17,"5/1/20 0:00",29,1
"IL","17001","Adams County",65691,2020-04-16,5,"POST","C-",2.7,-0.254117707100114,"D",2,-0.611108265639565,"C",3,-0.793294036478938,"C",3,2020-03-17,"5/1/20 0:00",30,1
"IL","17001","Adams County",65691,2020-04-17,6,"POST","D",2,-0.284023815278897,"D",2,-0.57839455925216,"D",2,-0.695529614307101,"D",2,2020-03-17,"5/1/20 0:00",31,1
"IL","17001","Adams County",65691,2020-04-18,7,"POST","D",2,-0.25977933730959,"D",2,-0.566904973999376,"D",2,-0.657450604306741,"D",2,2020-03-17,"5/1/20 0:00",32,1
"IL","17001","Adams County",65691,2020-04-19,1,"POST","D",2,-0.372505961754786,"D",2,-0.517839649698443,"F",1,-0.772253564392752,"C",3,2020-03-17,"5/1/20 0:00",33,1
"IL","17001","Adams County",65691,2020-04-20,2,"POST","D-",1.7,-0.246666767254334,"F",1,-0.546260587913176,"F",1,-0.763683765963796,"C",3,2020-03-17,"5/1/20 0:00",34,1
"IL","17001","Adams County",65691,2020-04-21,3,"POST","D-",1.7,-0.157257118298363,"F",1,-0.560427355586407,"D",2,-0.71086136370396,"D",2,2020-03-17,"5/1/20 0:00",35,1
"IL","17001","Adams County",65691,2020-04-22,4,"POST","F",1.3,-0.229333932894825,"F",1,-0.53848385926732,"F",1,-0.661464789622271,"D",2,2020-03-17,"5/1/20 0:00",36,1
"IL","17001","Adams County",65691,2020-04-23,5,"POST","F",1.3,-0.245831399253243,"F",1,-0.518955962344168,"F",1,-0.679265109766089,"D",2,2020-03-17,"5/1/20 0:00",37,1
"IL","17001","Adams County",65691,2020-04-24,6,"POST","D-",1.7,-0.284465499968705,"D",2,-0.476686885662019,"F",1,-0.59703805307708,"D",2,2020-03-17,"5/1/20 0:00",38,1
"IL","17001","Adams County",65691,2020-04-25,7,"POST","D",2,-0.470018198605189,"C",3,-0.533343992447256,"F",1,-0.52753726533527,"D",2,2020-03-17,"5/1/20 0:00",39,1
"IL","17001","Adams County",65691,2020-04-26,1,"POST","D-",1.7,-0.338887640917938,"D",2,-0.384517332137335,"F",1,-0.69454211796348,"D",2,2020-03-17,"5/1/20 0:00",40,1
"IL","17001","Adams County",65691,2020-04-27,2,"POST","F",1.3,-0.217351262091566,"F",1,-0.414090808468,"F",1,-0.641579994392274,"D",2,2020-03-17,"5/1/20 0:00",41,1
"IL","17001","Adams County",65691,2020-04-28,3,"POST","F",1.3,-0.235469872480867,"F",1,-0.408414317619364,"F",1,-0.661355080407209,"D",2,2020-03-17,"5/1/20 0:00",42,1
"IL","17001","Adams County",65691,2020-04-29,4,"POST","F",1.3,-0.23860324880722,"F",1,-0.432716721073631,"F",1,-0.683680905672336,"D",2,2020-03-17,"5/1/20 0:00",43,1
"IL","17001","Adams County",65691,2020-04-30,5,"POST","D-",1.7,-0.200943169456896,"F",1,-0.448930045789328,"F",1,-0.768979820383082,"C",3,2020-03-17,"5/1/20 0:00",44,1
"IL","17001","Adams County",65691,2020-05-01,6,"POST","D",2,-0.255599899867825,"D",2,-0.512608425456678,"F",1,-0.796269987629768,"C",3,2020-03-17,"5/1/20 0:00",45,1
"IL","17001","Adams County",65691,2020-05-02,7,"POST","D+",2.3,-0.317664898332988,"D",2,-0.575188628248175,"D",2,-0.791168509129383,"C",3,2020-03-17,"5/1/20 0:00",46,1
"IL","17001","Adams County",65691,2020-05-03,1,"POST","D",2,-0.403589525121919,"C",3,-0.50986108324383,"F",1,-0.739166341189969,"D",2,2020-03-17,"5/1/20 0:00",47,1
"IL","17001","Adams County",65691,2020-05-04,2,"POST","D-",1.7,-0.265211841158593,"D",2,-0.468384811660395,"F",1,-0.671887165053166,"D",2,2020-03-17,"5/1/20 0:00",48,1
"IL","17001","Adams County",65691,2020-05-05,3,"POST","F",1.3,-0.168744677160907,"F",1,-0.4386430856522,"F",1,-0.59116861007126,"D",2,2020-03-17,"5/1/20 0:00",49,1
"IL","17001","Adams County",65691,2020-05-06,4,"POST","F",1.3,-0.0779476277814038,"F",1,-0.298561238060694,"F",1,-0.492924007983192,"D",2,2020-03-17,"5/1/20 0:00",50,1
"IL","17001","Adams County",65691,2020-05-07,5,"POST","F",1.3,-0.0801687673855808,"F",1,-0.371282818246074,"F",1,-0.447559247555033,"D",2,2020-03-17,"5/1/20 0:00",51,1
"IL","17001","Adams County",65691,2020-05-08,6,"POST","F",1,-0.155972554541293,"F",1,-0.375994538245411,"F",1,-0.258557697306882,"F",1,2020-03-17,"5/1/20 0:00",52,1
"IL","17001","Adams County",65691,2020-05-09,7,"POST","F",1,-0.118352097135182,"F",1,-0.356585428991267,"F",1,-0.113357551172255,"F",1,2020-03-17,"5/1/20 0:00",53,1
"IL","17001","Adams County",65691,2020-05-10,1,"POST","F",1.3,-0.218489792337504,"F",1,-0.261345261840972,"F",1,-0.549780808689101,"D",2,2020-03-17,"5/1/20 0:00",54,1
"IL","17001","Adams County",65691,2020-05-11,2,"POST","F",1.3,-0.0984636537726206,"F",1,-0.327639842011441,"F",1,-0.538974451005489,"D",2,2020-03-17,"5/1/20 0:00",55,1
"IL","17001","Adams County",65691,2020-05-12,3,"POST","F",1.3,-0.0732092059994077,"F",1,-0.354186032474196,"F",1,-0.616429156839298,"D",2,2020-03-17,"5/1/20 0:00",56,1
"IL","17001","Adams County",65691,2020-05-13,4,"POST","F",1.3,-0.135707026223999,"F",1,-0.372264538749849,"F",1,-0.622435736363945,"D",2,2020-03-17,"5/1/20 0:00",57,1
"IL","17001","Adams County",65691,2020-05-14,5,"POST","F",1.3,-0.119499193771316,"F",1,-0.40717673451409,"F",1,-0.506774796384776,"D",2,2020-03-17,"5/1/20 0:00",58,1
"IL","17001","Adams County",65691,2020-05-15,6,"POST","F",1,-0.0719155780765857,"F",1,-0.355092823569572,"F",1,-0.376906513055071,"F",1,2020-03-17,"5/1/20 0:00",59,1
"IL","17001","Adams County",65691,2020-05-16,7,"POST","F",1.3,-0.192068148710469,"F",1,-0.459887470211583,"F",1,-0.449616295337447,"D",2,2020-03-17,"5/1/20 0:00",60,1
"IL","17001","Adams County",65691,2020-05-17,1,"POST","F",1.3,-0.130659183525626,"F",1,-0.324371215787175,"F",1,-0.614481818271946,"D",2,2020-03-17,"5/1/20 0:00",61,1
"IL","17003","Alexander County",6060,2020-02-24,2,"PRE","C",3,0.108061544342366,"F",1,NA,NA,NA,-0.978691027674076,"A",5,2020-03-16,NA,-21,0
"IL","17003","Alexander County",6060,2020-02-25,3,"PRE","C",3,0.259904079639637,"F",1,NA,NA,NA,-0.974568583436636,"A",5,2020-03-16,NA,-20,0
"IL","17003","Alexander County",6060,2020-02-26,4,"PRE","C",3,0.0802191057894422,"F",1,NA,NA,NA,-0.978400714699609,"A",5,2020-03-16,NA,-19,0
"IL","17003","Alexander County",6060,2020-02-27,5,"PRE","C",3,-0.0328494059292994,"F",1,NA,NA,NA,-0.969284887301325,"A",5,2020-03-16,NA,-18,0
"IL","17003","Alexander County",6060,2020-02-28,6,"PRE","C",3,-0.0230816287788112,"F",1,NA,NA,NA,-0.968355885783029,"A",5,2020-03-16,NA,-17,0
"IL","17003","Alexander County",6060,2020-02-29,7,"PRE","C",3,0.17677894746988,"F",1,NA,NA,NA,-0.970213888819622,"A",5,2020-03-16,NA,-16,0
"IL","17003","Alexander County",6060,2020-03-01,1,"PRE","C",3,-0.091187561874135,"F",1,NA,NA,NA,-0.974742771221317,"A",5,2020-03-16,NA,-15,0
"IL","17003","Alexander County",6060,2020-03-02,2,"PRE","C",3,-0.00774439443077726,"F",1,NA,NA,NA,-0.973871832297914,"A",5,2020-03-16,NA,-14,0
"IL","17003","Alexander County",6060,2020-03-03,3,"PRE","C",3,-0.019251995403338,"F",1,NA,NA,NA,-0.983394097860452,"A",5,2020-03-16,NA,-13,0
"IL","17003","Alexander County",6060,2020-03-04,4,"PRE","C",3,-0.0250675853620573,"F",1,NA,NA,NA,-0.980955468874924,"A",5,2020-03-16,NA,-12,0
"IL","17003","Alexander County",6060,2020-03-05,5,"PRE","C",3,0.0369992785566774,"F",1,NA,NA,NA,-0.977645900965993,"A",5,2020-03-16,NA,-11,0
"IL","17003","Alexander County",6060,2020-03-06,6,"PRE","C",3,0.144173790241044,"F",1,NA,NA,NA,-0.97874909026897,"A",5,2020-03-16,NA,-10,0
"IL","17003","Alexander County",6060,2020-03-07,7,"PRE","C",3,0.0666073550033467,"F",1,NA,NA,NA,-0.969226824706432,"A",5,2020-03-16,NA,-9,0
"IL","17003","Alexander County",6060,2020-03-08,1,"PRE","C",3,-0.154359829914776,"F",1,NA,NA,NA,-0.984032786404281,"A",5,2020-03-16,NA,-8,0
"IL","17003","Alexander County",6060,2020-03-09,2,"POST","C",3,-0.216046593492695,"F",1,NA,NA,NA,-0.982407033747262,"A",5,2020-03-16,NA,-7,0
"IL","17003","Alexander County",6060,2020-03-10,3,"POST","B-",3.5,-0.293928288105854,"D",2,NA,NA,NA,-0.976949149827271,"A",5,2020-03-16,NA,-6,0
"IL","17003","Alexander County",6060,2020-03-11,4,"POST","C",3,-0.0255279222571808,"F",1,NA,NA,NA,-0.972710580400043,"A",5,2020-03-16,NA,-5,0
"IL","17003","Alexander County",6060,2020-03-12,5,"POST","B-",3.5,-0.301177036345263,"D",2,NA,NA,NA,-0.981187719254498,"A",5,2020-03-16,NA,-4,0
"IL","17003","Alexander County",6060,2020-03-13,6,"POST","B",4,-0.410297791290485,"C",3,NA,NA,NA,-0.971723516286853,"A",5,2020-03-16,NA,-3,0
"IL","17003","Alexander County",6060,2020-03-14,7,"POST","C",3,-0.16560806195569,"F",1,NA,NA,NA,-0.982000595583007,"A",5,2020-03-16,NA,-2,0
"IL","17003","Alexander County",6060,2020-03-15,1,"POST","C",3,0.355405490509828,"F",1,NA,NA,NA,-0.970271951414515,"A",5,2020-03-16,NA,-1,0
"IL","17003","Alexander County",6060,2020-03-16,2,"POST","C",3,-0.244473029547666,"F",1,NA,NA,NA,-0.957556243132833,"A",5,2020-03-16,NA,0,0
"IL","17003","Alexander County",6060,2020-03-17,3,"POST","C",3,-0.145784395386066,"F",1,NA,NA,NA,-0.964814067494524,"A",5,2020-03-16,NA,1,1
"IL","17003","Alexander County",6060,2020-03-18,4,"POST","C",3,0.14402033663654,"F",1,NA,NA,NA,-0.962898001863038,"A",5,2020-03-16,NA,2,1
"IL","17003","Alexander County",6060,2020-03-19,5,"POST","C",3,0.166682631996497,"F",1,NA,NA,NA,-0.96556888122814,"A",5,2020-03-16,NA,3,1
"IL","17003","Alexander County",6060,2020-03-20,6,"POST","B-",3.5,-0.2550628087079,"D",2,NA,NA,NA,-0.971839641476641,"A",5,2020-03-16,NA,4,1
"IL","17003","Alexander County",6060,2020-03-21,7,"POST","C",3,-0.0752990744954541,"F",1,NA,NA,NA,-0.9677171972392,"A",5,2020-03-16,NA,5,1
"IL","17003","Alexander County",6060,2020-03-22,1,"POST","B",4,-0.512742727489952,"C",3,NA,NA,NA,-0.980607093305563,"A",5,2020-03-16,NA,6,1
"IL","17003","Alexander County",6060,2020-03-23,2,"POST","B-",3.5,-0.310673621332723,"D",2,NA,NA,NA,-0.965220505658779,"A",5,2020-03-16,NA,7,1
"IL","17003","Alexander County",6060,2020-03-24,3,"POST","C",3,-0.145552452642282,"F",1,NA,NA,NA,-0.965278568253672,"A",5,2020-03-16,NA,8,1
"IL","17003","Alexander County",6060,2020-03-25,4,"POST","B-",3.5,-0.276779519359931,"D",2,NA,NA,NA,-0.964639879709844,"A",5,2020-03-16,NA,9,1
"IL","17003","Alexander County",6060,2020-03-26,5,"POST","C",3,-0.186406679331402,"F",1,NA,NA,NA,-0.962781876673251,"A",5,2020-03-16,NA,10,1
"IL","17003","Alexander County",6060,2020-03-27,6,"POST","B",4,-0.456940220362079,"C",3,NA,NA,NA,-0.964001191166015,"A",5,2020-03-16,NA,11,1
"IL","17003","Alexander County",6060,2020-03-28,7,"POST","C",3,-0.144825483916577,"F",1,NA,NA,NA,-0.986993978743851,"A",5,2020-03-16,NA,12,1
"IL","17003","Alexander County",6060,2020-03-29,1,"POST","B-",3.5,-0.319081968818614,"D",2,NA,NA,NA,-0.983974723809387,"A",5,2020-03-16,NA,13,1
"IL","17003","Alexander County",6060,2020-03-30,2,"POST","B-",3.5,-0.319416341299501,"D",2,NA,NA,NA,-0.992695029065598,"A",5,2020-03-16,NA,14,1
"IL","17003","Alexander County",6060,2020-03-31,3,"POST","C",3,-0.123371568306418,"F",1,NA,NA,NA,-0.991771412050904,"A",5,2020-03-16,NA,15,1
"IL","17003","Alexander County",6060,2020-04-01,4,"POST","C",3,0.0406029466048619,"F",1,NA,NA,NA,-0.992191237966674,"A",5,2020-03-16,NA,16,1
"IL","17003","Alexander County",6060,2020-04-02,5,"POST","C",3,-0.19839937214127,"F",1,NA,NA,NA,-0.991267620951979,"A",5,2020-03-16,NA,17,1
"IL","17003","Alexander County",6060,2020-04-03,6,"POST","C",3,-0.221625633778201,"F",1,NA,NA,NA,-0.991435551318288,"A",5,2020-03-16,NA,18,1
"IL","17003","Alexander County",6060,2020-04-04,7,"POST","C",3,-0.100737012225869,"F",1,NA,NA,NA,-0.993366750530831,"A",5,2020-03-16,NA,19,1
"IL","17003","Alexander County",6060,2020-04-05,1,"POST","B",4,-0.549305009907158,"C",3,NA,NA,NA,-0.994878123827603,"A",5,2020-03-16,NA,20,1
"IL","17003","Alexander County",6060,2020-04-06,2,"POST","B",4,-0.450939840720102,"C",3,NA,NA,NA,-0.994374332728679,"A",5,2020-03-16,NA,21,1
"IL","17003","Alexander County",6060,2020-04-07,3,"POST","C",3,-0.214682894048228,"F",1,NA,NA,NA,-0.990427969120439,"A",5,2020-03-16,NA,22,1
"IL","17003","Alexander County",6060,2020-04-08,4,"POST","C",3,-0.165058228772664,"F",1,NA,NA,NA,-0.99294692461506,"A",5,2020-03-16,NA,23,1
"IL","17003","Alexander County",6060,2020-04-09,5,"POST","C",3,-0.242231698580786,"F",1,NA,NA,NA,-0.992778994248752,"A",5,2020-03-16,NA,24,1
"IL","17003","Alexander County",6060,2020-04-10,6,"POST","B-",3.5,-0.309485385557099,"D",2,NA,NA,NA,-0.985977814413275,"A",5,2020-03-16,NA,25,1
"IL","17003","Alexander County",6060,2020-04-11,7,"POST","C",3,-0.187570949295659,"F",1,NA,NA,NA,-0.990763829853055,"A",5,2020-03-16,NA,26,1
"IL","17003","Alexander County",6060,2020-04-12,1,"POST","B",4,-0.487518581588288,"C",3,NA,NA,NA,-0.996389497124376,"A",5,2020-03-16,NA,27,1
"IL","17003","Alexander County",6060,2020-04-13,2,"POST","C",3,0.0944829665242228,"F",1,NA,NA,NA,-0.99252709869929,"A",5,2020-03-16,NA,28,1
"IL","17003","Alexander County",6060,2020-04-14,3,"POST","C",3,0.0317885133565015,"F",1,NA,NA,NA,-0.993870541629755,"A",5,2020-03-16,NA,29,1
"IL","17003","Alexander County",6060,2020-04-15,4,"POST","B-",3.5,-0.296180307134958,"D",2,NA,NA,NA,-0.993030889798214,"A",5,2020-03-16,NA,30,1
"IL","17003","Alexander County",6060,2020-04-16,5,"POST","B-",3.5,-0.367523999452337,"D",2,NA,NA,NA,-0.991855377234058,"A",5,2020-03-16,NA,31,1
"IL","17003","Alexander County",6060,2020-04-17,6,"POST","B",4,-0.405015563087245,"C",3,NA,NA,NA,-0.991099690585671,"A",5,2020-03-16,NA,32,1
"IL","17003","Alexander County",6060,2020-04-18,7,"POST","C",3,0.355177416428333,"F",1,NA,NA,NA,-0.992611063882444,"A",5,2020-03-16,NA,33,1
"IL","17003","Alexander County",6060,2020-04-19,1,"POST","C",3,-0.107132890168914,"F",1,NA,NA,NA,-0.995969671208606,"A",5,2020-03-16,NA,34,1
"IL","17003","Alexander County",6060,2020-04-20,2,"POST","C",3,-0.00484562400630152,"F",1,NA,NA,NA,-0.991939342417212,"A",5,2020-03-16,NA,35,1
"IL","17003","Alexander County",6060,2020-04-21,3,"POST","B-",3.5,-0.329614447612325,"D",2,NA,NA,NA,-0.990103878889784,"A",5,2020-03-16,NA,36,1
"IL","17003","Alexander County",6060,2020-04-22,4,"POST","C",3,-0.198987082486253,"F",1,NA,NA,NA,-0.986021728931821,"A",5,2020-03-16,NA,37,1
"IL","17003","Alexander County",6060,2020-04-23,5,"POST","C",3,-0.243614339907669,"F",1,NA,NA,NA,-0.988866863751008,"A",5,2020-03-16,NA,38,1
"IL","17003","Alexander County",6060,2020-04-24,6,"POST","B-",3.5,-0.319060142828295,"D",2,NA,NA,NA,-0.984537310765288,"A",5,2020-03-16,NA,39,1
"IL","17003","Alexander County",6060,2020-04-25,7,"POST","B-",3.5,-0.278867111645585,"D",2,NA,NA,NA,-0.979218145668547,"A",5,2020-03-16,NA,40,1
"IL","17003","Alexander County",6060,2020-04-26,1,"POST","C",3,0.0721374436571964,"F",1,NA,NA,NA,-0.989609072834274,"A",5,2020-03-16,NA,41,1
"IL","17003","Alexander County",6060,2020-04-27,2,"POST","C",3,-0.208746866217149,"F",1,NA,NA,NA,-0.987258744070598,"A",5,2020-03-16,NA,42,1
"IL","17003","Alexander County",6060,2020-04-28,3,"POST","C",3,0.139516011104644,"F",1,NA,NA,NA,-0.987506147098353,"A",5,2020-03-16,NA,43,1
"IL","17003","Alexander County",6060,2020-04-29,4,"POST","C",3,0.177397915693028,"F",1,NA,NA,NA,-0.988990565264885,"A",5,2020-03-16,NA,44,1
